ACID,ENTITY_CRE_FLG,ACCT_CLS_FLG,ACCT_CLS_DATE,FREZ_CODE,TS_CNT
824489,Y,N,2022-08-25,C,17
824490,Y,N,2022-08-25,C,18
824491,Y,N,2022-08-25,C,19
824492,Y,N,2022-08-25,C,20
824493,Y,N,2022-08-25,C,21
824494,Y,N,2022-08-25,C,22
824495,Y,N,2022-08-25,C,23
824496,Y,N,2022-08-25,C,24
824497,Y,N,2022-08-25,C,25
824498,Y,N,2022-08-25,C,26
824499,Y,N,2022-08-25,C,27
824500,Y,N,2022-08-25,C,28
824501,Y,N,2022-08-25,C,29
824502,Y,N,2022-08-25,C,30
824503,Y,N,2022-08-25,C,31
824504,Y,N,2022-08-25,C,32
824505,Y,N,2022-08-25,C,33
824506,Y,N,2022-08-25,C,34
824507,Y,N,2022-08-25,C,35
824508,Y,N,2022-08-25,C,36
824509,Y,N,2022-08-25,C,37
824510,Y,N,2022-08-25,C,38
824511,Y,N,2022-08-25,C,39
824512,Y,N,2022-08-25,C,40
824513,Y,N,2022-08-25,C,41
824514,Y,N,2022-08-25,C,42
824515,Y,N,2022-08-25,C,43
824516,Y,N,2022-08-25,C,44
824517,Y,N,2022-08-25,C,45
824518,Y,N,2022-08-25,C,46
824519,Y,N,2022-08-25,C,47
824520,Y,N,2022-08-25,C,48
824521,Y,N,2022-08-25,C,49
824522,Y,N,2022-08-25,C,0
824523,Y,N,2022-08-25,C,1
824524,Y,N,2022-08-25,C,2
824525,Y,N,2022-08-25,C,3
824526,Y,N,2022-08-25,C,4
824527,Y,N,2022-08-25,C,5
824528,Y,N,2022-08-25,C,6
824529,Y,N,2022-08-25,C,7
824530,Y,N,2022-08-25,C,8
824531,Y,N,2022-08-25,C,9
824532,Y,N,2022-08-25,C,10
824533,Y,N,2022-08-25,C,11
824534,Y,N,2022-08-25,C,12
824535,Y,N,2022-08-25,C,13
824536,Y,N,2022-08-25,C,14
824537,Y,N,2022-08-25,C,15
824538,Y,N,2022-08-25,C,16
824539,Y,N,2022-08-25,C,17
824540,Y,N,2022-08-25,C,18
824541,Y,N,2022-08-25,C,19
824542,Y,N,2022-08-25,C,20
824543,Y,N,2022-08-25,C,21
824544,Y,N,2022-08-25,C,22
824545,Y,N,2022-08-25,C,23
824546,Y,N,2022-08-25,C,24
824547,Y,N,2022-08-25,C,25
824548,Y,N,2022-08-25,C,26
824549,Y,N,2022-08-25,C,27
824550,Y,N,2022-08-25,C,28
824551,Y,N,2022-08-25,C,29
824552,Y,N,2022-08-25,C,30
824553,Y,N,2022-08-25,C,31
824554,Y,N,2022-08-25,C,32
824555,Y,N,2022-08-25,C,33
824556,Y,N,2022-08-25,C,34
824557,Y,N,2022-08-25,C,35
824558,Y,N,2022-08-25,C,36
824559,Y,N,2022-08-25,C,37
824560,Y,N,2022-08-25,C,38
824561,Y,N,2022-08-25,C,39
824562,Y,N,2022-08-25,C,40
824563,Y,N,2022-08-25,C,41
824564,Y,N,2022-08-25,C,42
824565,Y,N,2022-08-25,C,43
824566,Y,N,2022-08-25,C,44
824567,Y,N,2022-08-25,C,45
824568,Y,N,2022-08-25,C,46
824569,Y,N,2022-08-25,C,47
824570,Y,N,2022-08-25,C,48
824571,Y,N,2022-08-25,C,49
824572,Y,N,2022-08-25,C,0
824573,Y,N,2022-08-25,C,1
824574,Y,N,2022-08-25,C,2
824575,Y,N,2022-08-25,C,3
824576,Y,N,2022-08-25,C,4
824577,Y,N,2022-08-25,C,5
824578,Y,N,2022-08-25,C,6
824579,Y,N,2022-08-25,C,7
824580,Y,N,2022-08-25,C,8
824581,Y,N,2022-08-25,C,9
824582,Y,N,2022-08-25,C,10
824583,Y,N,2022-08-25,C,11
824584,Y,N,2022-08-25,C,12
824585,Y,N,2022-08-25,C,13
824586,Y,N,2022-08-25,C,14
824587,Y,N,2022-08-25,C,15
824588,Y,N,2022-08-25,C,16
824589,Y,N,2022-08-25,C,17
824590,Y,N,2022-08-25,C,18
824591,Y,N,2022-08-25,C,19
824592,Y,N,2022-08-25,C,20
824593,Y,N,2022-08-25,C,21
824594,Y,N,2022-08-25,C,22
824595,Y,N,2022-08-25,C,23
824596,Y,N,2022-08-25,C,24
824597,Y,N,2022-08-25,C,25
824598,Y,N,2022-08-25,C,26
824599,Y,N,2022-08-25,C,27
824600,Y,N,2022-08-25,C,28
824601,Y,N,2022-08-25,C,29
824602,Y,N,2022-08-25,C,30
824603,Y,N,2022-08-25,C,31
824604,Y,N,2022-08-25,C,32
824605,Y,N,2022-08-25,C,33
824606,Y,N,2022-08-25,C,34
824607,Y,N,2022-08-25,C,35
824608,Y,N,2022-08-25,C,36
824609,Y,N,2022-08-25,C,37
824610,Y,N,2022-08-25,C,38
824611,Y,N,2022-08-25,C,39
824612,Y,N,2022-08-25,C,40
824613,Y,N,2022-08-25,C,41
824614,Y,N,2022-08-25,C,42
824615,Y,N,2022-08-25,C,43
824616,Y,N,2022-08-25,C,44
824617,Y,N,2022-08-25,C,45
824618,Y,N,2022-08-25,C,46
824619,Y,N,2022-08-25,C,47
824620,Y,N,2022-08-25,C,48
824621,Y,N,2022-08-25,C,49
824622,Y,N,2022-08-25,C,0
824623,Y,N,2022-08-25,C,1
824624,Y,N,2022-08-25,C,2
824625,Y,N,2022-08-25,C,3
824626,Y,N,2022-08-25,C,4
824627,Y,N,2022-08-25,C,5
824628,Y,N,2022-08-25,C,6
824629,Y,N,2022-08-25,C,7
824630,Y,N,2022-08-25,C,8
824631,Y,N,2022-08-25,C,9
824632,Y,N,2022-08-25,C,10
824633,Y,N,2022-08-25,C,11
824634,Y,N,2022-08-25,C,12
824635,Y,N,2022-08-25,C,13
824636,Y,N,2022-08-25,C,14
824637,Y,N,2022-08-25,C,15
824638,Y,N,2022-08-25,C,16
824639,Y,N,2022-08-25,C,17
824640,Y,N,2022-08-25,C,18
824641,Y,N,2022-08-25,C,19
824642,Y,N,2022-08-25,C,20
824643,Y,N,2022-08-25,C,21
824644,Y,N,2022-08-25,C,22
824645,Y,N,2022-08-25,C,23
824646,Y,N,2022-08-25,C,24
824647,Y,N,2022-08-25,C,25
824648,Y,N,2022-08-25,C,26
824649,Y,N,2022-08-25,C,27
824650,Y,N,2022-08-25,C,28
824651,Y,N,2022-08-25,C,29
824652,Y,N,2022-08-25,C,30
824653,Y,N,2022-08-25,C,31
824654,Y,N,2022-08-25,C,32
824655,Y,N,2022-08-25,C,33
824656,Y,N,2022-08-25,C,34
824657,Y,N,2022-08-25,C,35
824658,Y,N,2022-08-25,C,36
824659,Y,N,2022-08-25,C,37
824660,Y,N,2022-08-25,C,38
824661,Y,N,2022-08-25,C,39
824662,Y,N,2022-08-25,C,40
824663,Y,N,2022-08-25,C,41
824664,Y,N,2022-08-25,C,42
824665,Y,N,2022-08-25,C,43
824666,Y,N,2022-08-25,C,44
824667,Y,N,2022-08-25,C,45
824668,Y,N,2022-08-25,C,46
824669,Y,N,2022-08-25,C,47
824670,Y,N,2022-08-25,C,48
824671,Y,N,2022-08-25,C,49
824672,Y,N,2022-08-25,C,0
824673,Y,N,2022-08-25,C,1
824674,Y,N,2022-08-25,C,2
824675,Y,N,2022-08-25,C,3
824676,Y,N,2022-08-25,C,4
824677,Y,N,2022-08-25,C,5
824678,Y,N,2022-08-25,C,6
824679,Y,N,2022-08-25,C,7
824680,Y,N,2022-08-25,C,8
824681,Y,N,2022-08-25,C,9
824682,Y,N,2022-08-25,C,10
824683,Y,N,2022-08-25,C,11
824684,Y,N,2022-08-25,C,12
824685,Y,N,2022-08-25,C,13
824686,Y,N,2022-08-25,C,14
824687,Y,N,2022-08-25,C,15
824688,Y,N,2022-08-25,C,16
824689,Y,N,2022-08-25,C,17
824690,Y,N,2022-08-25,C,18
824691,Y,N,2022-08-25,C,19
824692,Y,N,2022-08-25,C,20
824693,Y,N,2022-08-25,C,21
824694,Y,N,2022-08-25,C,22
824695,Y,N,2022-08-25,C,23
824696,Y,N,2022-08-25,C,24
824697,Y,N,2022-08-25,C,25
824698,Y,N,2022-08-25,C,26
824699,Y,N,2022-08-25,C,27
824700,Y,N,2022-08-25,C,28
824701,Y,N,2022-08-25,C,29
824702,Y,N,2022-08-25,C,30
824703,Y,N,2022-08-25,C,31
824704,Y,N,2022-08-25,C,32
824705,Y,N,2022-08-25,C,33
824706,Y,N,2022-08-25,C,34
824707,Y,N,2022-08-25,C,35
824708,Y,N,2022-08-25,C,36
824709,Y,N,2022-08-25,C,37
824710,Y,N,2022-08-25,C,38
824711,Y,N,2022-08-25,C,39
824712,Y,N,2022-08-25,C,40
824713,Y,N,2022-08-25,C,41
824714,Y,N,2022-08-25,C,42
824715,Y,N,2022-08-25,C,43
824716,Y,N,2022-08-25,C,44
824717,Y,N,2022-08-25,C,45
824718,Y,N,2022-08-25,C,46
824719,Y,N,2022-08-25,C,47
824720,Y,N,2022-08-25,C,48
824721,Y,N,2022-08-25,C,49
824722,Y,N,2022-08-25,C,0
824723,Y,N,2022-08-25,C,1
824724,Y,N,2022-08-25,C,2
824725,Y,N,2022-08-25,C,3
824726,Y,N,2022-08-25,C,4
824727,Y,N,2022-08-25,C,5
824728,Y,N,2022-08-25,C,6
824729,Y,N,2022-08-25,C,7
824730,Y,N,2022-08-25,C,8
824731,Y,N,2022-08-25,C,9
824732,Y,N,2022-08-25,C,10
824733,Y,N,2022-08-25,C,11
824734,Y,N,2022-08-25,C,12
824735,Y,N,2022-08-25,C,13
824736,Y,N,2022-08-25,C,14
824737,Y,N,2022-08-25,C,15
824738,Y,N,2022-08-25,C,16
824739,Y,N,2022-08-25,C,17
824740,Y,N,2022-08-25,C,18
824741,Y,N,2022-08-25,C,19
824742,Y,N,2022-08-25,C,20
824743,Y,N,2022-08-25,C,21
824744,Y,N,2022-08-25,C,22
824745,Y,N,2022-08-25,C,23
824746,Y,N,2022-08-25,C,24
824747,Y,N,2022-08-25,C,25
824748,Y,N,2022-08-25,C,26
824749,Y,N,2022-08-25,C,27
824750,Y,N,2022-08-25,C,28
824751,Y,N,2022-08-25,C,29
824752,Y,N,2022-08-25,C,30
824753,Y,N,2022-08-25,C,31
824754,Y,N,2022-08-25,C,32
824755,Y,N,2022-08-25,C,33
824756,Y,N,2022-08-25,C,34
824757,Y,N,2022-08-25,C,35
824758,Y,N,2022-08-25,C,36
824759,Y,N,2022-08-25,C,37
824760,Y,N,2022-08-25,C,38
824761,Y,N,2022-08-25,C,39
824762,Y,N,2022-08-25,C,40
824763,Y,N,2022-08-25,C,41
824764,Y,N,2022-08-25,C,42
824765,Y,N,2022-08-25,C,43
824766,Y,N,2022-08-25,C,44
824767,Y,N,2022-08-25,C,45
824768,Y,N,2022-08-25,C,46
824769,Y,N,2022-08-25,C,47
824770,Y,N,2022-08-25,C,48
824771,Y,N,2022-08-25,C,49
824772,Y,N,2022-08-25,C,0
824773,Y,N,2022-08-25,C,1
824774,Y,N,2022-08-25,C,2
824775,Y,N,2022-08-25,C,3
824776,Y,N,2022-08-25,C,4
824777,Y,N,2022-08-25,C,5
824778,Y,N,2022-08-25,C,6
824779,Y,N,2022-08-25,C,7
824780,Y,N,2022-08-25,C,8
824781,Y,N,2022-08-25,C,9
824782,Y,N,2022-08-25,C,10
824783,Y,N,2022-08-25,C,11
824784,Y,N,2022-08-25,C,12
824785,Y,N,2022-08-25,C,13
824786,Y,N,2022-08-25,C,14
824787,Y,N,2022-08-25,C,15
824788,Y,N,2022-08-25,C,16
824789,Y,N,2022-08-25,C,17
824790,Y,N,2022-08-25,C,18
824791,Y,N,2022-08-25,C,19
824792,Y,N,2022-08-25,C,20
824793,Y,N,2022-08-25,C,21
824794,Y,N,2022-08-25,C,22
824795,Y,N,2022-08-25,C,23
824796,Y,N,2022-08-25,C,24
824797,Y,N,2022-08-25,C,25
824798,Y,N,2022-08-25,C,26
824799,Y,N,2022-08-25,C,27
824800,Y,N,2022-08-25,C,28
824801,Y,N,2022-08-25,C,29
824802,Y,N,2022-08-25,C,30
824803,Y,N,2022-08-25,C,31
824804,Y,N,2022-08-25,C,32
824805,Y,N,2022-08-25,C,33
824806,Y,N,2022-08-25,C,34
824807,Y,N,2022-08-25,C,35
824808,Y,N,2022-08-25,C,36
824809,Y,N,2022-08-25,C,37
824810,Y,N,2022-08-25,C,38
824811,Y,N,2022-08-25,C,39
824812,Y,N,2022-08-25,C,40
824813,Y,N,2022-08-25,C,41
824814,Y,N,2022-08-25,C,42
824815,Y,N,2022-08-25,C,43
824816,Y,N,2022-08-25,C,44
824817,Y,N,2022-08-25,C,45
824818,Y,N,2022-08-25,C,46
824819,Y,N,2022-08-25,C,47
824820,Y,N,2022-08-25,C,48
824821,Y,N,2022-08-25,C,49
824822,Y,N,2022-08-25,C,0
824823,Y,N,2022-08-25,C,1
824824,Y,N,2022-08-25,C,2
824825,Y,N,2022-08-25,C,3
824826,Y,N,2022-08-25,C,4
824827,Y,N,2022-08-25,C,5
824828,Y,N,2022-08-25,C,6
824829,Y,N,2022-08-25,C,7
824830,Y,N,2022-08-25,C,8
824831,Y,N,2022-08-25,C,9
824832,Y,N,2022-08-25,C,10
824833,Y,N,2022-08-25,C,11
824834,Y,N,2022-08-25,C,12
824835,Y,N,2022-08-25,C,13
824836,Y,N,2022-08-25,C,14
824837,Y,N,2022-08-25,C,15
824838,Y,N,2022-08-25,C,16
824839,Y,N,2022-08-25,C,17
824840,Y,N,2022-08-25,C,18
824841,Y,N,2022-08-25,C,19
824842,Y,N,2022-08-25,C,20
824843,Y,N,2022-08-25,C,21
824844,Y,N,2022-08-25,C,22
824845,Y,N,2022-08-25,C,23
824846,Y,N,2022-08-25,C,24
824847,Y,N,2022-08-25,C,25
824848,Y,N,2022-08-25,C,26
824849,Y,N,2022-08-25,C,27
824850,Y,N,2022-08-25,C,28
824851,Y,N,2022-08-25,C,29
824852,Y,N,2022-08-25,C,30
824853,Y,N,2022-08-25,C,31
824854,Y,N,2022-08-25,C,32
824855,Y,N,2022-08-25,C,33
824856,Y,N,2022-08-25,C,34
824857,Y,N,2022-08-25,C,35
824858,Y,N,2022-08-25,C,36
824859,Y,N,2022-08-25,C,37
824860,Y,N,2022-08-25,C,38
824861,Y,N,2022-08-25,C,39
824862,Y,N,2022-08-25,C,40
824863,Y,N,2022-08-25,C,41
824864,Y,N,2022-08-25,C,42
824865,Y,N,2022-08-25,C,43
824866,Y,N,2022-08-25,C,44
824867,Y,N,2022-08-25,C,45
824868,Y,N,2022-08-25,C,46
824869,Y,N,2022-08-25,C,47
824870,Y,N,2022-08-25,C,48
824871,Y,N,2022-08-25,C,49
824872,Y,N,2022-08-25,C,0
824873,Y,N,2022-08-25,C,1
824874,Y,N,2022-08-25,C,2
824875,Y,N,2022-08-25,C,3
824876,Y,N,2022-08-25,C,4
824877,Y,N,2022-08-25,C,5
824878,Y,N,2022-08-25,C,6
824879,Y,N,2022-08-25,C,7
824880,Y,N,2022-08-25,C,8
824881,Y,N,2022-08-25,C,9
824882,Y,N,2022-08-25,C,10
824883,Y,N,2022-08-25,C,11
824884,Y,N,2022-08-25,C,12
824885,Y,N,2022-08-25,C,13
824886,Y,N,2022-08-25,C,14
824887,Y,N,2022-08-25,C,15
824888,Y,N,2022-08-25,C,16
824889,Y,N,2022-08-25,C,17
824890,Y,N,2022-08-25,C,18
824891,Y,N,2022-08-25,C,19
824892,Y,N,2022-08-25,C,20
824893,Y,N,2022-08-25,C,21
824894,Y,N,2022-08-25,C,22
824895,Y,N,2022-08-25,C,23
824896,Y,N,2022-08-25,C,24
824897,Y,N,2022-08-25,C,25
824898,Y,N,2022-08-25,C,26
824899,Y,N,2022-08-25,C,27
824900,Y,N,2022-08-25,C,28
824901,Y,N,2022-08-25,C,29
824902,Y,N,2022-08-25,C,30
824903,Y,N,2022-08-25,C,31
824904,Y,N,2022-08-25,C,32
824905,Y,N,2022-08-25,C,33
824906,Y,N,2022-08-25,C,34
824907,Y,N,2022-08-25,C,35
824908,Y,N,2022-08-25,C,36
824909,Y,N,2022-08-25,C,37
824910,Y,N,2022-08-25,C,38
824911,Y,N,2022-08-25,C,39
824912,Y,N,2022-08-25,C,40
824913,Y,N,2022-08-25,C,41
824914,Y,N,2022-08-25,C,42
824915,Y,N,2022-08-25,C,43
824916,Y,N,2022-08-25,C,44
824917,Y,N,2022-08-25,C,45
824918,Y,N,2022-08-25,C,46
824919,Y,N,2022-08-25,C,47
824920,Y,N,2022-08-25,C,48
824921,Y,N,2022-08-25,C,49
824922,Y,N,2022-08-25,C,0
824923,Y,N,2022-08-25,C,1
824924,Y,N,2022-08-25,C,2
824925,Y,N,2022-08-25,C,3
824926,Y,N,2022-08-25,C,4
824927,Y,N,2022-08-25,C,5
824928,Y,N,2022-08-25,C,6
824929,Y,N,2022-08-25,C,7
824930,Y,N,2022-08-25,C,8
824931,Y,N,2022-08-25,C,9
824932,Y,N,2022-08-25,C,10
824933,Y,N,2022-08-25,C,11
824934,Y,N,2022-08-25,C,12
824935,Y,N,2022-08-25,C,13
824936,Y,N,2022-08-25,C,14
824937,Y,N,2022-08-25,C,15
824938,Y,N,2022-08-25,C,16
824939,Y,N,2022-08-25,C,17
824940,Y,N,2022-08-25,C,18
824941,Y,N,2022-08-25,C,19
824942,Y,N,2022-08-25,C,20
824943,Y,N,2022-08-25,C,21
824944,Y,N,2022-08-25,C,22
824945,Y,N,2022-08-25,C,23
824946,Y,N,2022-08-25,C,24
824947,Y,N,2022-08-25,C,25
824948,Y,N,2022-08-25,C,26
824949,Y,N,2022-08-25,C,27
824950,Y,N,2022-08-25,C,28
824951,Y,N,2022-08-25,C,29
824952,Y,N,2022-08-25,C,30
824953,Y,N,2022-08-25,C,31
824954,Y,N,2022-08-25,C,32
824955,Y,N,2022-08-25,C,33
824956,Y,N,2022-08-25,C,34
824957,Y,N,2022-08-25,C,35
824958,Y,N,2022-08-25,C,36
824959,Y,N,2022-08-25,C,37
824960,Y,N,2022-08-25,C,38
824961,Y,N,2022-08-25,C,39
824962,Y,N,2022-08-25,C,40
824963,Y,N,2022-08-25,C,41
824964,Y,N,2022-08-25,C,42
824965,Y,N,2022-08-25,C,43
824966,Y,N,2022-08-25,C,44
824967,Y,N,2022-08-25,C,45
824968,Y,N,2022-08-25,C,46
824969,Y,N,2022-08-25,C,47
824970,Y,N,2022-08-25,C,48
824971,Y,N,2022-08-25,C,49
824972,Y,N,2022-08-25,C,0
824973,Y,N,2022-08-25,C,1
824974,Y,N,2022-08-25,C,2
824975,Y,N,2022-08-25,C,3
824976,Y,N,2022-08-25,C,4
824977,Y,N,2022-08-25,C,5
824978,Y,N,2022-08-25,C,6
824979,Y,N,2022-08-25,C,7
824980,Y,N,2022-08-25,C,8
824981,Y,N,2022-08-25,C,9
824982,Y,N,2022-08-25,C,10
824983,Y,N,2022-08-25,C,11
824984,Y,N,2022-08-25,C,12
824985,Y,N,2022-08-25,C,13
824986,Y,N,2022-08-25,C,14
824987,Y,N,2022-08-25,C,15
824988,Y,N,2022-08-25,C,16
824989,Y,N,2022-08-25,C,17
824990,Y,N,2022-08-25,C,18
824991,Y,N,2022-08-25,C,19
824992,Y,N,2022-08-25,C,20
824993,Y,N,2022-08-25,C,21
824994,Y,N,2022-08-25,C,22
824995,Y,N,2022-08-25,C,23
824996,Y,N,2022-08-25,C,24
824997,Y,N,2022-08-25,C,25
824998,Y,N,2022-08-25,C,26
824999,Y,N,2022-08-25,C,27
825000,Y,N,2022-08-25,C,28
825001,Y,N,2022-08-25,C,29
825002,Y,N,2022-08-25,C,30
825003,Y,N,2022-08-25,C,31
825004,Y,N,2022-08-25,C,32
825005,Y,N,2022-08-25,C,33
825006,Y,N,2022-08-25,C,34
825007,Y,N,2022-08-25,C,35
825008,Y,N,2022-08-25,C,36
825009,Y,N,2022-08-25,C,37
825010,Y,N,2022-08-25,C,38
825011,Y,N,2022-08-25,C,39
825012,Y,N,2022-08-25,C,40
825013,Y,N,2022-08-25,C,41
825014,Y,N,2022-08-25,C,42
825015,Y,N,2022-08-25,C,43
825016,Y,N,2022-08-25,C,44
825017,Y,N,2022-08-25,C,45
825018,Y,N,2022-08-25,C,46
825019,Y,N,2022-08-25,C,47
825020,Y,N,2022-08-25,C,48
825021,Y,N,2022-08-25,C,49
825022,Y,N,2022-08-25,C,0
825023,Y,N,2022-08-25,C,1
825024,Y,N,2022-08-25,C,2
825025,Y,N,2022-08-25,C,3
825026,Y,N,2022-08-25,C,4
825027,Y,N,2022-08-25,C,5
825028,Y,N,2022-08-25,C,6
825029,Y,N,2022-08-25,C,7
825030,Y,N,2022-08-25,C,8
825031,Y,N,2022-08-25,C,9
825032,Y,N,2022-08-25,C,10
825033,Y,N,2022-08-25,C,11
825034,Y,N,2022-08-25,C,12
825035,Y,N,2022-08-25,C,13
825036,Y,N,2022-08-25,C,14
825037,Y,N,2022-08-25,C,15
825038,Y,N,2022-08-25,C,16
825039,Y,N,2022-08-25,C,17
825040,Y,N,2022-08-25,C,18
825041,Y,N,2022-08-25,C,19
825042,Y,N,2022-08-25,C,20
825043,Y,N,2022-08-25,C,21
825044,Y,N,2022-08-25,C,22
825045,Y,N,2022-08-25,C,23
825046,Y,N,2022-08-25,C,24
825047,Y,N,2022-08-25,C,25
825048,Y,N,2022-08-25,C,26
825049,Y,N,2022-08-25,C,27
825050,Y,N,2022-08-25,C,28
825051,Y,N,2022-08-25,C,29
825052,Y,N,2022-08-25,C,30
825053,Y,N,2022-08-25,C,31
825054,Y,N,2022-08-25,C,32
825055,Y,N,2022-08-25,C,33
825056,Y,N,2022-08-25,C,34
825057,Y,N,2022-08-25,C,35
825058,Y,N,2022-08-25,C,36
825059,Y,N,2022-08-25,C,37
825060,Y,N,2022-08-25,C,38
825061,Y,N,2022-08-25,C,39
825062,Y,N,2022-08-25,C,40
825063,Y,N,2022-08-25,C,41
825064,Y,N,2022-08-25,C,42
825065,Y,N,2022-08-25,C,43
825066,Y,N,2022-08-25,C,44
825067,Y,N,2022-08-25,C,45
825068,Y,N,2022-08-25,C,46
825069,Y,N,2022-08-25,C,47
825070,Y,N,2022-08-25,C,48
825071,Y,N,2022-08-25,C,49
825072,Y,N,2022-08-25,C,0
825073,Y,N,2022-08-25,C,1
825074,Y,N,2022-08-25,C,2
825075,Y,N,2022-08-25,C,3
825076,Y,N,2022-08-25,C,4
825077,Y,N,2022-08-25,C,5
825078,Y,N,2022-08-25,C,6
825079,Y,N,2022-08-25,C,7
825080,Y,N,2022-08-25,C,8
825081,Y,N,2022-08-25,C,9
825082,Y,N,2022-08-25,C,10
825083,Y,N,2022-08-25,C,11
825084,Y,N,2022-08-25,C,12
825085,Y,N,2022-08-25,C,13
825086,Y,N,2022-08-25,C,14
825087,Y,N,2022-08-25,C,15
825088,Y,N,2022-08-25,C,16
825089,Y,N,2022-08-25,C,17
825090,Y,N,2022-08-25,C,18
825091,Y,N,2022-08-25,C,19
825092,Y,N,2022-08-25,C,20
825093,Y,N,2022-08-25,C,21
825094,Y,N,2022-08-25,C,22
825095,Y,N,2022-08-25,C,23
825096,Y,N,2022-08-25,C,24
825097,Y,N,2022-08-25,C,25
825098,Y,N,2022-08-25,C,26
825099,Y,N,2022-08-25,C,27
825100,Y,N,2022-08-25,C,28
825101,Y,N,2022-08-25,C,29
825102,Y,N,2022-08-25,C,30
825103,Y,N,2022-08-25,C,31
825104,Y,N,2022-08-25,C,32
825105,Y,N,2022-08-25,C,33
825106,Y,N,2022-08-25,C,34
825107,Y,N,2022-08-25,C,35
825108,Y,N,2022-08-25,C,36
825109,Y,N,2022-08-25,C,37
825110,Y,N,2022-08-25,C,38
825111,Y,N,2022-08-25,C,39
825112,Y,N,2022-08-25,C,40
825113,Y,N,2022-08-25,C,41
825114,Y,N,2022-08-25,C,42
825115,Y,N,2022-08-25,C,43
825116,Y,N,2022-08-25,C,44
825117,Y,N,2022-08-25,C,45
825118,Y,N,2022-08-25,C,46
825119,Y,N,2022-08-25,C,47
825120,Y,N,2022-08-25,C,48
825121,Y,N,2022-08-25,C,49
825122,Y,N,2022-08-25,C,0
825123,Y,N,2022-08-25,C,1
825124,Y,N,2022-08-25,C,2
825125,Y,N,2022-08-25,C,3
825126,Y,N,2022-08-25,C,4
825127,Y,N,2022-08-25,C,5
825128,Y,N,2022-08-25,C,6
825129,Y,N,2022-08-25,C,7
825130,Y,N,2022-08-25,C,8
825131,Y,N,2022-08-25,C,9
825132,Y,N,2022-08-25,C,10
825133,Y,N,2022-08-25,C,11
825134,Y,N,2022-08-25,C,12
825135,Y,N,2022-08-25,C,13
825136,Y,N,2022-08-25,C,14
825137,Y,N,2022-08-25,C,15
825138,Y,N,2022-08-25,C,16
825139,Y,N,2022-08-25,C,17
825140,Y,N,2022-08-25,C,18
825141,Y,N,2022-08-25,C,19
825142,Y,N,2022-08-25,C,20
825143,Y,N,2022-08-25,C,21
825144,Y,N,2022-08-25,C,22
825145,Y,N,2022-08-25,C,23
825146,Y,N,2022-08-25,C,24
825147,Y,N,2022-08-25,C,25
825148,Y,N,2022-08-25,C,26
825149,Y,N,2022-08-25,C,27
825150,Y,N,2022-08-25,C,28
825151,Y,N,2022-08-25,C,29
825152,Y,N,2022-08-25,C,30
825153,Y,N,2022-08-25,C,31
825154,Y,N,2022-08-25,C,32
825155,Y,N,2022-08-25,C,33
825156,Y,N,2022-08-25,C,34
825157,Y,N,2022-08-25,C,35
825158,Y,N,2022-08-25,C,36
825159,Y,N,2022-08-25,C,37
825160,Y,N,2022-08-25,C,38
825161,Y,N,2022-08-25,C,39
825162,Y,N,2022-08-25,C,40
825163,Y,N,2022-08-25,C,41
825164,Y,N,2022-08-25,C,42
825165,Y,N,2022-08-25,C,43
825166,Y,N,2022-08-25,C,44
825167,Y,N,2022-08-25,C,45
825168,Y,N,2022-08-25,C,46
825169,Y,N,2022-08-25,C,47
825170,Y,N,2022-08-25,C,48
825171,Y,N,2022-08-25,C,49
825172,Y,N,2022-08-25,C,0
825173,Y,N,2022-08-25,C,1
825174,Y,N,2022-08-25,C,2
825175,Y,N,2022-08-25,C,3
825176,Y,N,2022-08-25,C,4
825177,Y,N,2022-08-25,C,5
825178,Y,N,2022-08-25,C,6
825179,Y,N,2022-08-25,C,7
825180,Y,N,2022-08-25,C,8
825181,Y,N,2022-08-25,C,9
825182,Y,N,2022-08-25,C,10
825183,Y,N,2022-08-25,C,11
825184,Y,N,2022-08-25,C,12
825185,Y,N,2022-08-25,C,13
825186,Y,N,2022-08-25,C,14
825187,Y,N,2022-08-25,C,15
825188,Y,N,2022-08-25,C,16
825189,Y,N,2022-08-25,C,17
825190,Y,N,2022-08-25,C,18
825191,Y,N,2022-08-25,C,19
825192,Y,N,2022-08-25,C,20
825193,Y,N,2022-08-25,C,21
825194,Y,N,2022-08-25,C,22
825195,Y,N,2022-08-25,C,23
825196,Y,N,2022-08-25,C,24
825197,Y,N,2022-08-25,C,25
825198,Y,N,2022-08-25,C,26
825199,Y,N,2022-08-25,C,27
825200,Y,N,2022-08-25,C,28
825201,Y,N,2022-08-25,C,29
825202,Y,N,2022-08-25,C,30
825203,Y,N,2022-08-25,C,31
825204,Y,N,2022-08-25,C,32
825205,Y,N,2022-08-25,C,33
825206,Y,N,2022-08-25,C,34
825207,Y,N,2022-08-25,C,35
825208,Y,N,2022-08-25,C,36
825209,Y,N,2022-08-25,C,37
825210,Y,N,2022-08-25,C,38
825211,Y,N,2022-08-25,C,39
825212,Y,N,2022-08-25,C,40
825213,Y,N,2022-08-25,C,41
825214,Y,N,2022-08-25,C,42
825215,Y,N,2022-08-25,C,43
825216,Y,N,2022-08-25,C,44
825217,Y,N,2022-08-25,C,45
825218,Y,N,2022-08-25,C,46
825219,Y,N,2022-08-25,C,47
825220,Y,N,2022-08-25,C,48
825221,Y,N,2022-08-25,C,49
